Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
37792766,"Presidents of War: The Epic Story, from 1807 to Modern Times",Michael R. Beschloss,"Beschloss, Michael R.",,"=""0307409600""","=""9780307409607""",0,4.25,Crown,Hardcover,752,2018,2018,,2019/07/06,suggestions-inbox,suggestions-inbox (#213),suggestions-inbox,,,,0,,,0,,,,,
38232376,"Nine Pints: A Journey Through the Money, Medicine, and Mysteries of Blood",Rose George,"George, Rose",,"=""1627796371""","=""9781627796378""",0,3.82,Metropolitan Books,Hardcover,289,2018,2018,,2019/07/06,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
41716904,Upheaval: Turning Points for Nations in Crisis,Jared Diamond,"Diamond, Jared",,"=""0316409138""","=""9780316409131""",0,3.82,"Little, Brown and Company",Hardcover,512,2019,,,2019/07/06,suggestions-inbox,suggestions-inbox (#212),suggestions-inbox,,,,0,,,0,,,,,
40776644,The Moment of Lift: How Empowering Women Changes the World,Melinda Gates,"Gates, Melinda",,"=""1250313570""","=""9781250313577""",0,4.30,Flatiron Books,Hardcover,273,2019,2019,,2019/07/06,suggestions-inbox,suggestions-inbox (#211),suggestions-inbox,,,,0,,,0,,,,,
127030,The Magnificent Ambersons,V.F. Perkins,"Perkins, V.F.",,"=""0851703739""","=""9780851703732""",0,3.74,British Film Institute,Paperback,77,1999,1999,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#210), novel (#97)",suggestions-inbox,,,,0,,,0,,,,,
127020,The Ginger Man,J.P. Donleavy,"Donleavy, J.P.",,"=""0802137954""","=""9780802137951""",0,3.66,Grove Press,Paperback,347,2001,1955,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#209), novel (#96)",suggestions-inbox,,,,0,,,0,,,,,
25807,The Postman Always Rings Twice,James M. Cain,"Cain, James M.",,"=""0752861743""","=""9780752861746""",0,3.80,Orion,Hardcover,116,2010,1934,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#208), novel (#95)",suggestions-inbox,,,,0,,,0,,,,,
243598,The Sheltering Sky,Paul Bowles,"Bowles, Paul",,"=""0141023422""","=""9780141023427""",0,3.91,Penguin Books,Paperback,342,2007,1949,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#207), novel (#94)",suggestions-inbox,,,,0,,,0,,,,,
228560,Sophie's Choice,William Styron,"Styron, William",,"=""0679736379""","=""9780679736370""",0,4.19,Vintage Books,Paperback,562,1992,1979,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#206), novel (#93)",suggestions-inbox,,,,0,,,0,,,,,
11324,Under the Net,Iris Murdoch,"Murdoch, Iris",,"=""0140014454""","=""9780140014457""",0,3.77,Penguin Books Ltd,Paperback,252,1982,1954,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#205), novel (#92)",suggestions-inbox,,,,0,,,0,,,,,
25622780,Wide Sargasso Sea,Jean Rhys,"Rhys, Jean",,"=""0393352560""","=""9780393352566""",0,3.58,W. W. Norton  Company,Paperback,171,2016,1966,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#204), novel (#91)",suggestions-inbox,,,,0,,,0,,,,,
16286,The Magus,John Fowles,"Fowles, John",,"=""0316296198""","=""9780316296199""",0,4.05,Back Bay Books,Paperback,656,2001,1965,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#203), novel (#90)",suggestions-inbox,,,,0,,,0,,,,,
267243,Ironweed,William  Kennedy,"Kennedy, William",,"=""0743263065""","=""9780743263061""",0,3.86,,,208,,1983,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#202), novel (#89)",suggestions-inbox,,,,0,,,0,,,,,
59091,Tobacco Road,Erskine Caldwell,"Caldwell, Erskine","Lewis Nordan, David Fredenthal","=""082031661X""","=""9780820316611""",0,3.73,University of Georgia Press,Paperback,192,1995,1932,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#201), novel (#88)",suggestions-inbox,,,,0,,,0,,,,,
14836,Midnight's Children,Salman Rushdie,"Rushdie, Salman",,"=""0099578514""","=""9780099578512""",0,3.98,Vintage,Paperback,647,1995,1981,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#200), novel (#87)",suggestions-inbox,,,,0,,,0,,,,,
1852,The Call of the Wild,Jack London,"London, Jack",,"=""0439227143""","=""9780439227148""",0,3.85,Scholastic,Paperback,172,2001,1903,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#199), novel (#86)",suggestions-inbox,,,,0,,,0,,,,,
188454,The Old Wives' Tale,Arnold Bennett,"Bennett, Arnold",,"=""0375754903""","=""9780375754906""",0,3.82,Modern Library,Paperback,565,1999,1908,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#198), novel (#85)",suggestions-inbox,,,,0,,,0,,,,,
175675,Ragtime,E.L. Doctorow,"Doctorow, E.L.",,"=""0812978188""","=""9780812978186""",0,3.88,Random House,Paperback,320,2010,1975,,2019/07/06,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
12194,Lord Jim,Joseph Conrad,"Conrad, Joseph",,"=""1551111721""","=""9781551111728""",0,3.62,Broadview Press Inc,Paperback,455,2000,1900,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#197), novel (#84)",suggestions-inbox,,,,0,,,0,,,,,
91494,The Death of the Heart,Elizabeth Bowen,"Bowen, Elizabeth",,"=""0385720173""","=""9780385720175""",0,3.69,Anchor Books,Paperback,418,2000,1938,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#196), novel (#83)",suggestions-inbox,,,,0,,,0,,,,,
5845,A Bend in the River,V.S. Naipaul,"Naipaul, V.S.",,"=""0330487140""","=""9780330487146""",0,3.77,Picador USA,Paperback,326,2002,1979,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#195), novel (#82)",suggestions-inbox,,,,0,,,0,,,,,
292408,Angle of Repose,Wallace Stegner,"Stegner, Wallace",,"=""0140169300""","=""9780140169300""",0,4.27,Penguin,Paperback,569,1992,1971,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#194), novel (#81)",suggestions-inbox,,,,0,,,0,,,,,
11908,The Adventures of Augie March,Saul Bellow,"Bellow, Saul",Christopher Hitchens,"=""0143039571""","=""9780143039570""",0,3.85,Penguin Classics,Paperback,586,2006,1953,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#193), novel (#80)",suggestions-inbox,,,,0,,,0,,,,,
30933,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,"Waugh, Evelyn",,"=""0316926345""","=""9780316926348""",0,4.00,Back Bay Books,Paperback,351,1982,1945,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#192), novel (#79)",suggestions-inbox,,,,0,,,0,,,,,
210834,Kim,Rudyard Kipling,"Kipling, Rudyard",Edward W. Said,"=""0140183523""","=""9780140183528""",0,3.72,Penguin Classics,Mass Market Paperback,366,1981,1901,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#191), novel (#78)",suggestions-inbox,,,,0,,,0,,,,,
11013,Finnegans Wake,James Joyce,"Joyce, James",,"=""0571217354""","=""9780571217359""",0,3.67,Faber & Faber,Paperback,628,2002,1939,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#190), novel (#77)",suggestions-inbox,,,,0,,,0,,,,,
517188,The Prime of Miss Jean Brodie,Muriel Spark,"Spark, Muriel",,"=""0060931736""","=""9780060931735""",0,3.75,Harper Perennial,Paperback,150,1999,1961,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#189), novel (#76)",suggestions-inbox,,,,0,,,0,,,,,
30919,Scoop,Evelyn Waugh,"Waugh, Evelyn",,"=""0141187492""","=""9780141187495""",0,3.85,Penguin Books UK,Paperback,222,2003,1938,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#188), novel (#75)",suggestions-inbox,,,,0,,,0,,,,,
10799,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""0099910101""","=""9780099910107""",0,3.80,Arrow Books,Paperback,293,2004,1929,,2019/07/06,"to-read, novel","to-read (#26), novel (#74)",to-read,,,,0,,,0,,,,,
113441,The Day of the Locust,Nathanael West,"West, Nathanael",Alfred Kazin,"=""0451523482""","=""9780451523488""",0,3.77,Signet Classic,Paperback,208,1983,1939,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#187), novel (#73)",suggestions-inbox,,,,0,,,0,,,,,
5849,A House for Mr Biswas,V.S. Naipaul,"Naipaul, V.S.",,"=""0330487191""","=""9780330487191""",0,3.82,Picador,Paperback,623,2003,1961,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#186), novel (#72)",suggestions-inbox,,,,0,,,0,,,,,
188458,A High Wind in Jamaica,Richard Hughes,"Hughes, Richard",Francine Prose,"=""0940322153""","=""9780940322158""",0,3.79,The New York Review of Books,Paperback,279,1999,1929,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#185), novel (#71)",suggestions-inbox,,,,0,,,0,,,,,
13033,The Alexandria Quartet  (The Alexandria Quartet #1-4),Lawrence Durrell,"Durrell, Lawrence",,"=""0140153179""","=""9780140153170""",0,4.17,Penguin Books,Paperback,884,1991,1960,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#184), novel (#70)",suggestions-inbox,,,,0,,,0,,,,,
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,"=""1844082938""","=""9781844082933""",0,3.95,Virago,Paperback,351,2006,1905,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#183), novel (#69)",suggestions-inbox,,,,0,,,0,,,,,
11376,Main Street,Sinclair Lewis,"Lewis, Sinclair",,"=""0375753141""","=""9780375753145""",0,3.76,Modern Library,Paperback,454,2000,1920,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#182), novel (#68)",suggestions-inbox,,,,0,,,0,,,,,
31548,Of Human Bondage,W. Somerset Maugham,"Maugham, W. Somerset","Benjamin DeMott, Maeve Binchy","=""0451530179""","=""9780451530172""",0,4.13,Signet,Paperback,684,2007,1915,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#181), novel (#67)",suggestions-inbox,,,,0,,,0,,,,,
11890,The Wapshot Chronicle,John Cheever,"Cheever, John",Rick Moody,"=""0060528877""","=""9780060528874""",0,3.76,Harper Perennial Modern Classics,Paperback,352,2003,1957,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#180), novel (#66)",suggestions-inbox,,,,0,,,0,,,,,
116114,From Here to Eternity,James  Jones,"Jones, James",,"=""0517223007""","=""9780517223000""",0,4.09,Gramercy,Hardcover,816,2004,1951,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#179), novel (#65)",suggestions-inbox,,,,0,,,0,,,,,
545951,Death Comes for the Archbishop,Willa Cather,"Cather, Willa",,"=""0679728899""","=""9780679728894""",0,3.90,Vintage,Paperback,297,1990,1927,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#178), novel (#64)",suggestions-inbox,,,,0,,,0,,,,,
10739,The Moviegoer,Walker Percy,"Percy, Walker",,"=""0375701966""","=""9780375701962""",0,3.69,Vintage Books USA,Paperback,242,1998,1961,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#177), novel (#63)",suggestions-inbox,,,,0,,,0,,,,,
778463,Zuleika Dobson,Max Beerbohm,"Beerbohm, Max",,"=""037575248X""","=""9780375752483""",0,3.54,Modern Library,Paperback,252,1998,1911,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#176), novel (#62)",suggestions-inbox,,,,0,,,0,,,,,
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",0,3.94,Barnes  Noble Classics,Paperback,332,2004,1920,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#175), novel (#61)",suggestions-inbox,,,,0,,,0,,,,,
777824,Parade's End,Ford Madox Ford,"Ford, Ford Madox",Robie MacAuley,"=""0141186615""","=""9780141186610""",0,3.92,Penguin Classics,Paperback,836,2001,1928,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#174), novel (#60)",suggestions-inbox,,,,0,,,0,,,,,
29999,The Maltese Falcon,Dashiell Hammett,"Hammett, Dashiell",,"=""0752865331""","=""9780752865331""",0,3.91,Orion,Paperback,213,2005,1930,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#173), novel (#59)",suggestions-inbox,,,,0,,,0,,,,,
10979,Light in August,William Faulkner,"Faulkner, William",,"=""0679732268""","=""9780679732266""",0,3.94,Vintage,Paperback,507,1991,1932,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#172), novel (#58)",suggestions-inbox,,,,0,,,0,,,,,
7805,Pale Fire,Vladimir Nabokov,"Nabokov, Vladimir",,"=""0141185260""","=""9780141185262""",0,4.15,Penguin Books Ltd,Paperback,246,2000,1962,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#171), novel (#57)",suggestions-inbox,,,,0,,,0,,,,,
43945,Portnoy's Complaint,Philip Roth,"Roth, Philip",,"=""0099399016""","=""9780099399018""",0,3.70,Vintage,Paperback,274,1995,1969,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#170), novel (#56)",suggestions-inbox,,,,0,,,0,,,,,
12467,The Naked and the Dead,Norman Mailer,"Mailer, Norman",,"=""0312265050""","=""9780312265052""",0,3.94,Picador,Paperback,721,2000,1948,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#169), novel (#55)",suggestions-inbox,,,,0,,,0,,,,,
249,Tropic of Cancer,Henry Miller,"Miller, Henry",Jiří Níl,"=""0802131786""","=""9780802131782""",0,3.69,Grove Press,Paperback,318,1994,1934,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#168), novel (#54)",suggestions-inbox,,,,0,,,0,,,,,
46396400,"THE RAINBOWby D. H. Lawrence author of Sons and Lovers, The Rainbow, Women in Love and Lady Chatterley’s Lover (Annotated)",D. H. Lawrence,"Lawrence, D. H.",Dan Dyer,"=""""","=""""",0,0.0,,Kindle Edition,484,2017,,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#167), novel (#53)",suggestions-inbox,,,,0,,,0,,,,,
9784,"Women in Love (Brangwen Family, #2)",D.H. Lawrence,"Lawrence, D.H.",,"=""0486424588""","=""9780486424583""",0,3.66,Dover Publications,Paperback,416,2003,1920,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#166), novel (#52)",suggestions-inbox,,,,0,,,0,,,,,
115476,Nostromo,Joseph Conrad,"Conrad, Joseph",,"=""0486424529""","=""9780486424521""",0,3.82,Dover Thrift Editions,Paperback,336,2002,1904,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#165), novel (#51)",suggestions-inbox,,,,0,,,0,,,,,
86658,The Secret Agent,Joseph Conrad,"Conrad, Joseph",,"=""0192801694""","=""9780192801692""",0,3.59,Oxford University Press,Paperback,304,2004,1907,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#164), novel (#50)",suggestions-inbox,,,,0,,,0,,,,,
5135,Point Counter Point,Aldous Huxley,"Huxley, Aldous",,"=""1564781313""","=""9781564781314""",0,3.86,Dalkey Archive Press,Paperback,432,1996,1928,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#163), novel (#49)",suggestions-inbox,,,,0,,,0,,,,,
16113,"A Dance to the Music of Time: 1st Movement (A Dance to the Music of Time, #1-3)",Anthony Powell,"Powell, Anthony",,"=""0226677141""","=""9780226677149""",0,3.95,University of Chicago Press,Paperback,718,1995,1955,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#162), novel (#48)",suggestions-inbox,,,,0,,,0,,,,,
592657,Deliverance,James Dickey,"Dickey, James",,"=""038531387X""","=""9780385313872""",0,3.87,Delta,Paperback,288,1994,1970,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#161), novel (#47)",suggestions-inbox,,,,0,,,0,,,,,
7114761,Heart of the Matter,Emily Giffin,"Giffin, Emily",,"=""0312554168""","=""9780312554163""",0,3.73,St. Martin's Press,Hardcover,368,2010,2010,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#160), novel (#46)",suggestions-inbox,,,,0,,,0,,,,,
17143,Go Tell It on the Mountain,James Baldwin,"Baldwin, James",,"=""0141185910""","=""9780141185910""",0,4.02,Penguin,Paperback,256,2001,1953,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#159), novel (#45)",suggestions-inbox,,,,0,,,0,,,,,
38374795,Howards End,E.M. Forster,"Forster, E.M.",,"=""1984295292""","=""9781984295293""",0,3.96,Createspace Independent Publishing Platform,Paperback,318,2018,1910,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#158), novel (#44)",suggestions-inbox,,,,0,,,0,,,,,
92508,The Bridge of San Luis Rey,Thornton Wilder,"Wilder, Thornton",,"=""0060088877""","=""9780060088873""",0,3.80,Harper Perennial Modern Classics,Paperback,160,2003,1927,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#157), novel (#43)",suggestions-inbox,,,,0,,,0,,,,,
5527,All the King's Men,Robert Penn Warren,"Warren, Robert Penn",,"=""0156004801""","=""9780156004800""",0,4.09,Harcourt Brace,Paperback,439,1996,1946,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#156), novel (#42)",suggestions-inbox,,,,0,,,0,,,,,
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,"=""067973225X""","=""9780679732259""",0,3.71,Vintage,Paperback,288,1991,1930,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#155), novel (#41)",suggestions-inbox,,,,0,,,0,,,,,
531262,A Handful of Dust,Evelyn Waugh,"Waugh, Evelyn",,"=""0316926051""","=""9780316926058""",0,3.92,Back Bay Books,Paperback,308,1977,1934,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#154), novel (#40)",suggestions-inbox,,,,0,,,0,,,,,
126609,Sister Carrie,Theodore Dreiser,"Dreiser, Theodore",,"=""0393960420""","=""9780393960426""",0,3.75,W. W. Norton & Company,Paperback,580,1991,1900,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#153), novel (#39)",suggestions-inbox,,,,0,,,0,,,,,
259020,The Golden Bowl,Henry James,"James, Henry","Gore Vidal, Patricia Crick","=""0140432353""","=""9780140432350""",0,3.79,Penguin Books,Paperback,591,1985,1904,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#152), novel (#38)",suggestions-inbox,,,,0,,,0,,,,,
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse","=""""","=""9780451526342""",0,3.92,Signet Classics,Mass Market Paperback,144,1996,1945,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#151), novel (#37)",suggestions-inbox,,,,0,,,0,,,,,
7628,The Good Soldier,Ford Madox Ford,"Ford, Ford Madox","Kenneth Womack, William Baker","=""1551113813""","=""9781551113814""",0,3.72,Broadview Press Inc,Paperback,368,2003,1915,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#150), novel (#36)",suggestions-inbox,,,,0,,,0,,,,,
36599344,Studs Lonigan A Trilogy,James T. Farrell,"Farrell, James T.",,"=""""","=""""",0,3.50,The Modern Library,Hardcover,,1938,,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#149), novel (#35)",suggestions-inbox,,,,0,,,0,,,,,
46164,Tender Is the Night,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Amor Towles,"=""068480154X""","=""9780684801544""",0,3.82,Scribner,Paperback,315,1995,1934,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#148), novel (#34)",suggestions-inbox,,,,0,,,0,,,,,
775366,The Ambassadors,Henry James,"James, Henry",Harry Levin,"=""0140432337""","=""9780140432336""",0,3.65,Penguin Classics,Paperback,528,1987,1903,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#147), novel (#33)",suggestions-inbox,,,,0,,,0,,,,,
3087,A Room with a View,E.M. Forster,"Forster, E.M.",,"=""1420925431""","=""9781420925432""",0,3.90,Digireads.com,Paperback,119,2005,1908,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#146), novel (#32)",suggestions-inbox,,,,0,,,0,,,,,
124272,The Wings of the Dove,Henry James,"James, Henry","Amy Bloom, Pierre A. Walker","=""0812967194""","=""9780812967197""",0,3.81,"The Modern Library/Random House, Inc.",Paperback,741,2003,1902,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#145), novel (#31)",suggestions-inbox,,,,0,,,0,,,,,
45195,A Passage to India,E.M. Forster,"Forster, E.M.","Oliver Stallybrass, Pankaj Mishra","=""014144116X""","=""9780141441160""",0,3.68,Penguin Books,Paperback,376,2005,1924,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#144), novel (#30)",suggestions-inbox,,,,0,,,0,,,,,
80176,"Winesburg, Ohio",Sherwood Anderson,"Anderson, Sherwood",,"=""0192839772""","=""9780192839770""",0,3.84,"Oxford University Press, USA",Paperback,240,1999,1919,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#143), novel (#29)",suggestions-inbox,,,,0,,,0,,,,,
7101,"The 42nd Parallel (U.S.A., #1)",John Dos Passos,"Passos, John Dos",,"=""0618056815""","=""9780618056811""",0,3.82,Mariner Books,Paperback,326,2000,1930,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#142), novel (#28)",suggestions-inbox,,,,0,,,0,,,,,
126583,Appointment in Samarra,John O'Hara,"O'Hara, John",,"=""0375719202""","=""9780375719202""",0,3.82,Vintage,Paperback,251,2003,1934,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#141), novel (#27)",suggestions-inbox,,,,0,,,0,,,,,
52783,Henderson the Rain King,Saul Bellow,"Bellow, Saul",Luciano Bianciardi,"=""0140189424""","=""9780140189421""",0,3.78,Penguin,Paperback,341,1996,1959,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#140), novel (#26)",suggestions-inbox,,,,0,,,0,,,,,
15622,Native Son,Richard Wright,"Wright, Richard",,"=""006083756X""","=""9780060837563""",0,3.98,Harper Perennial Modern Classics,Paperback,504,2005,1940,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#139), novel (#25)",suggestions-inbox,,,,0,,,0,,,,,
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson",,"=""0618084746""","=""9780618084746""",0,3.98,Mariner Books,Paperback,359,2000,1940,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#138), novel (#24)",suggestions-inbox,,,,0,,,0,,,,,
331319,An American Tragedy,Theodore Dreiser,"Dreiser, Theodore",Richard R. Lingeman,"=""0451527704""","=""9780451527707""",0,3.94,Signet Classics,Mass Market Paperback,859,2000,1925,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#137), novel (#23)",suggestions-inbox,,,,0,,,0,,,,,
59716,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",,"=""140679239X""","=""9781406792393""",0,3.77,Harvest Books,Paperback,209,1989,1927,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#136), novel (#22)",suggestions-inbox,,,,0,,,0,,,,,
18765,"I, Claudius (Claudius, #1)",Robert Graves,"Graves, Robert",,"=""067972477X""","=""9780679724773""",0,4.27,Vintage,Paperback,468,1989,1934,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#135), novel (#21)",suggestions-inbox,,,,0,,,0,,,,,
126512,The Way of All Flesh,Samuel Butler,"Butler, Samuel",,"=""0486434664""","=""9780486434667""",0,3.61,Dover Publications,Paperback,315,2004,1903,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#134), novel (#20)",suggestions-inbox,,,,0,,,0,,,,,
31072,Under the Volcano,Malcolm Lowry,"Lowry, Malcolm",,"=""0060955228""","=""9780060955229""",0,3.79,Harper Perennial,Paperback,397,2000,1947,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#133), novel (#19)",suggestions-inbox,,,,0,,,0,,,,,
32071,Sons and Lovers,D.H. Lawrence,"Lawrence, D.H.",Geoff Dyer,"=""0375753737""","=""9780375753732""",0,3.62,Modern Library Classics,Paperback,654,1999,1913,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#132), novel (#18)",suggestions-inbox,,,,0,,,0,,,,,
30672,Darkness at Noon,Arthur Koestler,"Koestler, Arthur","Daphne Hardy, Pınar Kür","=""0553265954""","=""9780553265958""",0,4.03,Bantam Books,Mass Market Paperback,216,1984,1940,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#131), novel (#17)",suggestions-inbox,,,,0,,,0,,,,,
168668,"Catch-22 (Catch-22, #1)",Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#130), novel (#16)",suggestions-inbox,,,,0,,,0,,,,,
10975,The Sound and the Fury,William Faulkner,"Faulkner, William",,"=""""","=""""",0,3.86,Vintage,Paperback,326,1990,1929,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#129), novel (#15)",suggestions-inbox,,,,0,,,0,,,,,
7588,A Portrait of the Artist as a Young Man,James Joyce,"Joyce, James",Seamus Deane,"=""0142437344""","=""9780142437346""",0,3.61,Penguin Classics,Paperback,329,2003,1916,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#128), novel (#14)",suggestions-inbox,,,,0,,,0,,,,,
338798,Ulysses,James Joyce,"Joyce, James","Morris L. Ernst, John M. Woolsey","=""""","=""""",0,3.73,Vintage,Paperback,783,1990,1922,,2019/07/06,"suggestions-inbox, novel","suggestions-inbox (#127), novel (#13)",suggestions-inbox,,,,0,,,0,,,,,
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0451191153""","=""9780451191151""",0,3.86,Signet Book,Mass Market Paperback,704,1996,1943,,2019/07/05,suggestions-inbox,suggestions-inbox (#126),suggestions-inbox,,,,0,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.98,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,2019/07/05,2019/02/02,,,read,Interesting thought experiment about optimizations for happiness.,,,1,,,0,,,,,
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326361""","=""9780765326362""",4,4.76,Tor Books,Hardcover,1087,2014,2014,2019/07/02,2019/06/23,,,read,Another exciting installment.,,,1,,,0,,,,,
17349092,"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible",Simon Winchester,"Winchester, Simon",,"=""0062079603""","=""9780062079602""",0,3.81,Harper,Hardcover,496,2013,2013,,2019/07/01,suggestions-inbox,suggestions-inbox (#125),suggestions-inbox,,,,0,,,0,,,,,
804069,A Brief History of the Future: The Origins of the Internet,John Naughton,"Naughton, John",,"=""075381093X""","=""9780753810934""",0,3.79,Orion Publishing Group,Paperback,334,2006,1999,,2019/06/29,suggestions-inbox,suggestions-inbox (#124),suggestions-inbox,,,,0,,,0,,,,,
19488206,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants",Robin Wall Kimmerer,"Kimmerer, Robin Wall",,"=""""","=""""",3,4.61,Milkweed Editions,Kindle Edition,410,2013,2013,2019/06/23,2018/09/08,,,read,"A fresh and necessary voice: botanist, mother, and indigenous person weaves together a new perspective on how we can care for the Earth.",,,1,,,0,,,,,
